appid,type,genre,metacritic,recommendations
2573770,game,Indie,,
2573790,demo,,,
2573810,demo,,,
2573830,music,,,
2573840,game,Adventure,,
2573850,,,,
2573860,game,Action,,
2572910,,,,
2572920,demo,,,
2572930,game,Action,,
2572990,game,Action,,
2573000,game,RPG,,
2573010,game,Indie,,
2573020,,,,
2573030,game,RPG,,
2573040,game,Indie,,
2573050,game,Adventure,,
2573080,dlc,Casual,,
2573090,dlc,Casual,,
2573120,music,,,
2573130,music,,,
2573150,game,Indie,,
2573170,game,Casual,,
2573190,game,Adventure,,
2573200,game,Action,,
2573210,demo,,,
2573230,game,Action,,
2573240,game,Adventure,,
2573260,game,Action,428,
2573270,music,,,
2573280,,,,
2573290,,,,
2573300,,,,
2573310,,,,
2573320,game,Action,,
2573330,,,,
2573340,,,,
2573350,game,Indie,,
2573360,demo,,,
2573370,demo,,,
2573380,demo,,,
2572390,game,Action,,
2572420,dlc,Action,,
2572430,dlc,Action,,
2572440,dlc,Action,,
2572450,dlc,Action,,
2572460,dlc,Action,,
2572470,dlc,Action,,
2572480,dlc,Action,,
2572490,dlc,Action,,
2572500,dlc,Action,,
2572510,dlc,Action,,
2572520,dlc,Action,,
2572530,dlc,Action,,
2572540,game,Action,,
2572560,game,Action,,
2572600,game,Action,,
2572620,game,Action,,
2572630,game,Action,,
2572690,game,Adventure,,
2572720,game,,,
2572740,,,,
2572800,dlc,Casual,,
2572820,game,Adventure,,
2572830,,,,
2572840,,,,
2572850,dlc,Action,,
2572860,game,Simulation,,
2572870,game,Action,,
2572880,demo,,,
2571880,game,Indie,,
2571900,game,Adventure,,
2571980,game,Indie,,
2572000,demo,,,
2572010,,,,
2572020,,,,
2572030,,,,
2572040,game,Casual,,
2572050,dlc,Indie,,
2572060,game,Action,,
2572070,demo,,,
2572100,game,Adventure,,
2572130,game,Action,,
2572150,game,Adventure,,
2572180,game,,,
2572200,demo,,,
2572220,demo,,,
2572230,demo,,,
2572240,demo,,,
2572260,game,Action,,
2572270,game,,,
2572280,game,Adventure,,
2572290,demo,,,
2572330,game,Action,,
2572340,game,RPG,,
2572350,demo,,,
2572360,game,Adventure,,
2571400,game,Adventure,,
2571410,game,Action,,
2571420,game,Casual,,
2571430,music,,,
2571440,dlc,Action,,
2571460,music,,,
2571480,game,,,
2571490,game,Indie,,
2571500,game,Action,,
2571520,,,,
2571530,game,,,
2571540,game,Casual,,
2571550,game,Action,,
2571560,game,Action,,
2571570,,,,
2571580,game,Action,,
2571590,,,,
2571600,game,Adventure,,
2571620,,,,
2571630,game,,,
2571650,game,Action,,
2571660,demo,,,
2571670,game,Indie,,
2571680,,,,
2571700,game,,,
2571710,demo,,,
2571720,game,Action,,
2571730,game,Action,,
2571750,demo,,,
2571770,demo,,,
2571780,game,Casual,,
2571800,game,Casual,,
2571810,game,Casual,,
2571840,game,Action,,
2571850,demo,,,
2571870,dlc,Casual,,
2570870,game,Action,,
2570880,game,Action,,
2570900,game,Action,,
2570910,dlc,Adventure,,
2570920,dlc,Adventure,,
2570930,dlc,Adventure,,
2570950,game,Adventure,,
2570980,game,Action,,
2571010,,,,
2571020,demo,,,
2571030,demo,,,
2571040,demo,,,
2571080,demo,,,
2571090,demo,,,
2571120,game,Action,,
2571130,,,,
2571140,game,Action,,
2571160,game,Casual,,
2571170,game,Action,,
2571180,game,Action,,
2571190,demo,,,
2571200,game,Casual,,
2571230,demo,,,
2571240,game,Casual,,
2571270,game,Action,,
2571280,game,Adventure,,
2571290,game,Casual,,
2571310,game,Action,,
2571320,demo,,,
2571330,game,Action,,
2571340,,,,
2571350,game,Casual,,
2570380,game,Action,,
2570400,music,,,
2570410,game,Adventure,,
2570420,demo,,,
2570440,,,,
2570450,game,Adventure,,
2570460,game,,,
2570480,demo,,,
2570500,dlc,Adventure,,
2570530,,,,
2570570,,,,
2570580,game,Action,,
2570590,demo,,,
2570620,,,,
2570630,game,Adventure,,
2570640,game,Casual,,
2570670,demo,,,
2570690,game,Action,,
2570710,game,Action,,
2570720,game,Adventure,,
2570730,demo,,,
2570740,game,Action,,
2570760,,,,
2570770,,,,
2570800,demo,,,
2570810,game,Action,182,
2570830,game,Indie,,
2570840,,,,
2570850,game,Adventure,,
2570860,,,,
2569870,game,Action,,
2569880,dlc,Adventure,,
2569890,game,Simulation,,
2569910,game,Indie,,
2569920,demo,,,
2569930,game,Adventure,,
2569950,,,,
2569960,dlc,Action,,
2569970,dlc,Action,,
2569980,game,Action,,
2569990,game,,,
2570010,dlc,Action,,
2570020,,,,
2570040,game,Adventure,,
2570050,,,,
2570060,,,,
2570070,,,,
2570080,game,Action,,
2570110,game,Action,,
2570120,,,,
2570130,game,Action,,
2570140,game,Simulation,,
2570150,game,Action,,
2570160,game,Action,,
2570170,dlc,Casual,,
2570190,game,,,
2570200,game,Action,,
2570210,game,Adventure,,
2570220,dlc,Adventure,,
2570230,game,Adventure,,
2570270,music,,,
2570280,game,Action,,
2570330,,,,
2569390,game,Action,,
2569400,game,RPG,,
2569410,game,Casual,,
2569430,game,Action,,
2569440,game,Action,,
2569470,game,Indie,,
2569480,game,Action,,
2569490,demo,,,
2569500,game,Simulation,,
2569520,game,Action,,
2569540,dlc,Adventure,,
2569550,music,,,
2569560,game,Action,,
2569570,game,Action,,
2569580,game,Action,,
2569590,game,Action,,
2569600,game,Adventure,,
2569610,game,Action,,
2569630,dlc,Adventure,,
2569660,game,Action,,
2335580,game,Casual,,
2335590,game,Action,,
2335610,game,Action,,
2335620,game,Adventure,,
2335630,game,,,
2335640,game,Adventure,,
2335660,dlc,Casual,,
2335680,game,Action,,
2335690,game,Adventure,,
2335700,dlc,Indie,,
2335710,dlc,Animation & Modeling,,
2335720,game,Action,,
2335740,game,Action,,
2335750,demo,,,
2335780,game,Action,,
2335790,game,Action,,
2334800,game,Adventure,,
2334820,game,Casual,,
2334850,game,Action,,
2334890,demo,,,
2334910,game,Action,,
2334920,game,Casual,,
2334940,game,Action,,
2334970,demo,,,
2334980,dlc,Casual,,
2334990,game,Casual,,
2335000,dlc,Indie,,
2335010,demo,,,
2335020,game,,,
2335030,music,,,
2335050,game,Adventure,,
2335060,game,Action,,
2335100,dlc,Indie,,
2335110,game,Action,,
2335140,game,Action,,
2335150,demo,,,
2335170,music,,,
2335180,demo,,,
2335190,game,Casual,,
2335200,game,Action,,
2335220,game,Adventure,,
2335230,demo,,,
2335250,game,Casual,,
2335270,,,,
2335280,,,,
2335290,dlc,Action,,
2334360,music,,,
2334380,demo,,,
2334390,game,Action,,
2334430,dlc,Action,,
2334450,game,Action,,
2334460,game,,,
2334470,game,Adventure,,
2334480,game,Casual,,
2334490,game,Action,,
2334500,game,Action,,
2334510,dlc,Simulation,,
2334520,game,Strategy,,
2334530,dlc,Adventure,,
2334531,dlc,Adventure,,
2334532,dlc,Adventure,,
2334533,dlc,Adventure,,
2334534,dlc,Adventure,,
2334536,dlc,Adventure,,
2334537,,,,
2334540,game,Indie,,
2334550,game,Simulation,,
2334560,game,Adventure,,
2334570,game,Action,,
2334590,game,Action,,
2334600,game,Simulation,,
2334610,dlc,Adventure,,
2334620,game,Adventure,,
2334640,game,Action,,
2334650,game,Adventure,,
2334660,game,Indie,,
2334670,game,Casual,,
2334680,game,Action,,
2334700,,,,
2334710,game,Adventure,,
2334720,game,Action,,
2334750,demo,,,
2334760,game,Action,,
2334770,game,Adventure,,
2334780,game,Indie,164,
2333930,game,Casual,,
2333950,dlc,Action,,
2333951,dlc,Action,,
2333952,dlc,Action,,
2333953,dlc,Action,,
2333954,dlc,Action,,
2333955,dlc,Action,,
2333956,dlc,Action,,
2333957,dlc,Action,,
2333990,music,,,
2334010,game,,,
2334020,,,,
2334030,game,Adventure,,
2334050,game,Action,,
2334060,game,Action,,
2334080,game,Indie,,
2334100,game,Action,,
2334110,dlc,Adventure,,
2334130,game,Casual,148,
2334150,game,Action,,
2334160,,,,
2334170,game,Action,,
2334190,demo,,,
2334200,,,,
2334210,game,Casual,,
2334220,game,Action,,
2334230,game,Adventure,,
2334240,demo,,,
2334250,game,Action,,
2334280,game,Adventure,,
2334300,game,Action,,
2334310,,,,
2334330,game,Action,,
2334340,game,Action,,
2334350,dlc,Action,,
2333490,game,,,
2333510,game,Indie,,
2333530,game,Casual,,
2333560,dlc,Action,,
2333580,game,Action,,
2333590,game,Adventure,,
2333600,dlc,RPG,,
2333610,dlc,RPG,,
2333620,dlc,RPG,,
2333630,dlc,RPG,,
2333640,dlc,RPG,,
2333650,dlc,RPG,,
2333660,dlc,Web Publishing,,
2333670,dlc,Web Publishing,,
2333680,dlc,Web Publishing,,
2333690,dlc,Casual,,
2333700,dlc,RPG,,
2333720,game,Indie,,
2333740,game,Strategy,,
2333760,game,Action,,
2333790,game,Adventure,,
2333810,game,,,
2333820,game,Free to Play,,
2333830,demo,,,
2333840,game,Casual,,
2333860,game,Casual,,
2333870,music,,,
2332980,game,Indie,,
2333010,game,,,
2333020,game,Adventure,,
2333030,game,Indie,,
2333040,game,Free to Play,,
2333060,game,Adventure,,
2333070,demo,,,
2333080,demo,,,
2333120,music,,,
2333130,game,Action,,
2333150,demo,,,
2333160,demo,,,
2333170,dlc,Action,,
2333180,dlc,Action,,
2333190,game,Action,,
2333200,dlc,Casual,,
2333210,dlc,Adventure,,
2333220,game,Adventure,,
2333240,game,Casual,,
2333250,dlc,Action,,
2333270,dlc,Casual,,
2333280,game,Action,,
2333290,dlc,Casual,,
2333310,game,,,
2333320,game,Casual,,
2333330,game,Casual,,
2333390,game,Simulation,,
2333400,game,Casual,,
2333410,game,RPG,,
2333420,game,Action,,
2333430,game,Action,,
2333460,game,Action,,
2333470,game,Casual,,
2332540,game,Action,,
2332550,game,Casual,,
2332560,game,Simulation,,
2332580,game,,,
2332590,game,Action,,
2332600,game,Indie,,
2332640,demo,,,
2332660,game,Indie,165,
2332670,dlc,Action,,
2332680,game,Adventure,,
2332700,music,,,
2332780,game,Adventure,,
2332800,game,Casual,,
2332810,game,Adventure,,
2332820,game,Simulation,,
2332830,demo,,,
2332840,game,Action,,
2332890,game,,,
2332900,demo,,,
2332930,game,Action,,
2332940,game,,,
2332950,demo,,,
2332960,game,Action,,
2332030,game,Action,,
2332040,game,Adventure,,
2332050,game,Adventure,,
2332100,game,Adventure,,
2332110,game,Adventure,,
2332120,game,Casual,,
2332130,game,Casual,,
2332150,game,Adventure,,
2332160,game,Simulation,,
2332170,game,Action,,
2332180,game,Action,,
2332190,game,Action,,
2332200,game,Casual,,
2332210,game,Action,,
2332220,game,Free to Play,,
2332240,game,Adventure,,
2332250,game,Action,,
2332260,game,Adventure,,
2332270,dlc,Action,,
2332280,game,Casual,,
2332300,music,,,
2332330,dlc,Adventure,,
2332340,dlc,Adventure,,
2332360,dlc,Adventure,,
2332370,dlc,RPG,,
2332371,dlc,RPG,,
2332372,dlc,RPG,,
2332373,dlc,RPG,,
2332374,dlc,RPG,,
2332375,dlc,RPG,,
2332380,game,,,
2332390,game,Action,,
2332410,game,Action,426,
2332420,dlc,Simulation,,
2332430,dlc,Simulation,,
2332440,dlc,Simulation,,
2332450,game,Simulation,,
2332460,game,Action,,
2331660,game,Free to Play,,
2331670,dlc,Action,,
2331680,game,Action,,
2331690,dlc,Action,,
2331691,dlc,Action,,
2331710,game,Action,,
2331750,game,Action,,
2331760,demo,,,
2331770,music,,,
2331780,game,Action,,
2331790,music,,,
2331800,demo,,,
2331810,game,Action,,
2331830,music,,,
2331850,game,Indie,,
2331860,game,Massively Multiplayer,,
2331870,game,Adventure,,
2331880,game,Casual,,
2331890,game,Action,,
2331910,demo,,,
2331920,game,Action,,
2331940,music,,,
2331950,game,Casual,,
2331960,game,Action,106,
2331970,,,,
2331990,game,Indie,,
2332000,dlc,Strategy,,
2332001,dlc,Strategy,,
2331150,game,Action,,
2331160,game,Action,,
2331170,game,Adventure,,
2331180,game,Action,,
2331190,game,,,
2331200,dlc,Casual,,
2331210,game,Simulation,,
2331240,game,Action,,
2331270,,,,
2331280,game,Indie,,
2331300,demo,,,
2331330,game,Adventure,,
2331340,game,RPG,,
2331350,game,Free to Play,,
2331360,game,Adventure,,
2331370,game,Casual,,
2331380,music,,,
2331390,game,Action,,
2331410,,,,
2331420,game,Simulation,,
2331430,dlc,Casual,,
2331450,,,,
2331460,music,,,
2331470,game,Casual,,
2331490,game,Action,,
2331500,game,,,
2331510,music,,,
2331530,game,Adventure,,
2331540,dlc,Action,,
2331550,dlc,Action,,
2331580,game,Action,,
2331600,game,Adventure,,
2331610,game,Action,,
2331630,music,,,
2330650,demo,,,
2330660,game,Action,,
2330690,demo,,,
2330700,game,Adventure,,
2330720,game,Indie,,
2330730,game,Animation & Modeling,,
2330740,game,Casual,,
2330750,game,Adventure,306,
2330760,game,Casual,,
2330770,game,Indie,,
2330780,game,Action,,
2330810,game,Action,,
2330840,dlc,Simulation,,
2330850,game,Action,,
2330870,game,Casual,284,
2330900,game,,,
2330910,,,,
2330920,game,Strategy,,
2330940,music,,,
2330950,demo,,,
2330970,game,Casual,,
2330980,dlc,Action,,
2330990,game,Casual,,
2331000,game,Action,,
2331010,dlc,Racing,,
2331030,demo,,,
2331040,game,Simulation,,
2331050,game,Action,,
2331060,game,Casual,,
2331070,game,Adventure,,
2331080,game,Indie,,
2331110,game,RPG,,
2331140,game,RPG,,
2330140,game,Casual,,
2330150,dlc,Strategy,,
2330160,game,Indie,,
2330180,dlc,Adventure,,
2330190,game,Action,,
2330210,game,Action,,
2330250,game,Adventure,,
2330260,game,Action,,
2330270,game,Action,,
2330290,game,Action,,
2330300,game,Action,,
2330310,game,Adventure,,
2330320,game,Casual,,
2330340,,,,
2330360,game,Simulation,,
2330380,game,Action,,
2330400,game,Adventure,,
2330410,game,Adventure,,
2330440,game,Action,,
2330460,music,,,
2330490,,,,
2330500,game,Casual,943,
2330520,game,Adventure,,
2330540,game,,,
2330550,game,Adventure,,
2330560,demo,,,
2330570,game,Casual,,
2330590,dlc,Indie,,
2330600,game,Action,,
2330610,game,Casual,,
2330620,dlc,Action,,
2330640,game,Indie,,
2329660,game,Action,,
2329670,game,Strategy,,
2329680,,,,
2329690,game,Action,,
2329700,music,,,
2329710,dlc,Adventure,,
2329760,game,Action,,
2329800,game,Action,,
2329810,demo,,,84
2329840,game,Action,,
2329850,dlc,Adventure,,
2329870,dlc,Adventure,,
2329880,game,Action,,
2329900,game,Adventure,,
2329910,game,Action,,
2329920,demo,,,
2329930,game,Indie,,
2329940,game,Strategy,,
2329950,game,Action,,
2329980,game,Action,,
2330000,demo,,,
2330030,game,Adventure,,
2330040,game,Adventure,,
2330060,game,Action,,
2330070,game,Strategy,,
2330080,music,,,
2330090,game,Adventure,,
2330100,dlc,Adventure,,
2330110,game,Action,,
2330130,game,Adventure,,
2329170,game,Adventure,,
2329190,game,Action,,
2329220,demo,,,
2329230,music,,,
2329250,game,Casual,,
2329260,demo,,,
2329290,game,Adventure,,
2329300,game,Action,,
2329320,demo,,,
2329340,demo,,,
2329360,demo,,,
2329370,dlc,Adventure,,
2329371,dlc,Adventure,,
2329372,dlc,Adventure,,
2329380,game,Adventure,,
2329390,game,Action,,
2329400,music,,,
2329420,demo,,,
2329430,demo,,,
2329470,game,Adventure,,
2329480,game,Casual,,
2329490,game,Action,,
2329520,game,Indie,,
2329530,game,Indie,,
2329540,,,,
2329560,game,Action,,
2329580,game,Adventure,,
2329590,game,Video Production,,
2329600,game,Adventure,,
2329610,game,Casual,,
2329630,game,Casual,354,
2328670,game,Casual,,
2328680,game,Indie,,
2328690,game,Action,,
2328710,game,Action,,
2328720,dlc,Indie,136,
2328730,game,Casual,,
2328740,game,Adventure,,
2328750,game,Action,664,
2328760,game,Simulation,,
2328770,game,Casual,,
2328800,,,,
2328810,,,,
2328820,game,,,
2328840,game,Casual,,
2328860,game,Adventure,,
2328870,game,Action,,
2328890,game,Action,,
2328900,,,,
2328910,game,Action,,
2328930,game,Video Production,,
2328960,game,Casual,,
2328970,game,Casual,,
2328980,game,Action,,
2328990,game,Action,,
2329020,game,Indie,,
2329030,,,,
2329040,game,,,
2329050,game,Adventure,,
2329060,game,Adventure,,
2329070,game,Action,,
2329080,game,Action,,
2329090,game,Adventure,,
2329100,demo,,,
2329110,game,Indie,,
2329120,dlc,Action,,
2329130,game,Action,255,
2329160,game,Action,,
2328170,demo,,,
2328180,game,Casual,,
2328240,game,Action,,
2328260,game,Action,,
2328270,game,Action,,
2328280,game,Action,,
2328290,game,Casual,,
2328300,game,,,
2328310,game,Action,520,
2328320,dlc,Action,205,
2328330,demo,,,
2328340,game,Adventure,,
2328350,game,,,
2328360,game,Adventure,,
2328370,game,Action,,
2328410,game,Action,,
2328430,music,,,
2328440,game,,,
2328470,dlc,Adventure,,
2328480,game,Strategy,,
2328500,game,Indie,,
2328510,demo,,,
2328520,game,Action,,
2328530,game,Action,,
2328540,game,Adventure,,
2328620,demo,,,
2328640,game,Action,,
2328660,game,Action,,
2327670,game,Casual,,
2327690,game,Action,,
2327700,game,Action,,
2327710,game,Adventure,,
2327720,game,Indie,,
2327730,game,Casual,,
2327740,game,Simulation,,
2327750,game,Casual,,
2327760,music,,,
2327780,game,Adventure,,
2327790,game,Action,,
2327800,game,Action,,
2327810,game,Action,,
2327820,game,Action,,
2327830,game,Action,,
2327840,game,Action,,
2327850,game,Adventure,,
2327860,game,Action,,
2327870,game,Adventure,,
2327880,demo,,,
2327890,demo,,,
2327930,game,Adventure,,
2327950,game,Action,,
2327970,game,Action,,
2327980,game,Action,,
2328000,demo,,,
2328030,music,,,
2328050,dlc,Casual,,
2328060,game,,,
2328070,game,Adventure,,
2328080,demo,,,
2328090,game,Casual,,
2328110,game,Casual,,
2328120,dlc,Indie,,
2328140,game,Casual,,
2328150,game,Action,,
2328160,game,Casual,,
2327190,game,Casual,,
2327200,game,Casual,,
2327220,game,Adventure,,
2327230,demo,,,
2327250,game,Action,,
2327260,game,Action,,
2327270,game,Action,,
2327280,demo,,,
2327290,dlc,Adventure,,
2327320,game,Casual,,
2327330,game,Adventure,,
2327340,game,Action,,
2327350,game,Action,,
2327360,game,Action,,
2327370,game,RPG,,
2327380,game,Adventure,,
2327390,demo,,,
2327430,game,Strategy,,
2327470,music,,,
2327480,game,Action,,
2327490,game,Casual,,
2327500,dlc,Action,,
2327501,dlc,Action,,
2327510,game,Action,,
2327530,,,,
2327560,game,Casual,,
2327580,game,Adventure,,
2327590,game,Action,,
2327600,game,Action,,
2327610,game,Adventure,,
2327640,game,Adventure,,
2327660,game,Action,,
2326680,dlc,Casual,,
2326690,game,Adventure,,
2326710,game,Action,,
2326720,game,Adventure,,
2326730,game,Indie,,
2326740,game,Indie,,
2326760,demo,,,
2326770,game,Action,,
2326780,game,Adventure,124,
2326800,game,Action,,
2326810,music,,,
2326820,game,Action,,
2326830,game,Action,,
2326840,game,Casual,,
2326860,game,Action,,
2326890,game,Casual,,
2326900,dlc,Casual,,
2326910,game,Adventure,,
2326930,demo,,,
2326940,music,,,
2326950,music,,,
2326960,game,Action,,
2326970,game,Indie,,
2326980,dlc,Casual,,
2326990,game,Adventure,,
2327000,demo,,,
2327010,game,Indie,,
2327030,game,Adventure,,
2327040,demo,,,
2327060,game,Adventure,,
2327080,game,Action,,
2327090,game,Action,,
2327100,,,,
2327110,game,Adventure,,
2327130,game,Racing,,
2327160,game,Casual,,
2327170,demo,,,
2326190,game,Action,,
2326200,game,Action,,
2326210,game,Indie,,
2326230,dlc,Indie,,
2326240,game,Casual,,
2326260,game,Adventure,,
2326270,dlc,Indie,,
2326290,game,Adventure,,
2326300,game,Adventure,,
2326320,game,,,
2326350,game,Action,,
2326370,,,,
2326380,game,Adventure,,
2326390,demo,,,
2326400,demo,,,
2326410,game,Casual,,
2326420,game,Action,,
2326430,game,Action,,
2326450,game,Action,,
2326460,game,Indie,,
2326470,demo,,,
2326480,game,Adventure,,
2326500,game,Indie,,
2326520,game,,,
2326540,game,Action,,
2326550,game,Action,,
2326570,dlc,Action,,
2326580,demo,,,
2326600,game,Action,,
2326610,game,Simulation,,
2326630,game,Adventure,,
2326650,game,Indie,,
2326660,music,,,
2326670,game,Simulation,,
2325800,game,Action,,
2325810,demo,,,
2325830,dlc,Action,3188,
2325832,dlc,Action,,
2325860,game,Adventure,,
2325870,,,,
2325880,game,Indie,,
2325910,dlc,Action,,
2325911,dlc,Action,,
2325950,game,Strategy,,
2325960,,,,
2325980,game,,,
2325990,game,Action,,
2326020,game,Casual,105,
2326030,dlc,Casual,,
2326040,game,Action,,
2326050,game,Adventure,,
2326060,game,,,
2326070,game,Strategy,,
2326090,dlc,Indie,,
2326100,game,Adventure,,
2326150,dlc,Indie,,
2325360,music,,,
2325400,game,,,
2325440,game,Adventure,,
2325460,dlc,Action,150,
2325470,game,Casual,,
2325490,game,Action,,
2325510,demo,,,
2325520,dlc,Adventure,,
2325560,dlc,Adventure,,
2325570,game,Adventure,,
2325580,dlc,Adventure,,
2325610,dlc,Adventure,,
2325630,dlc,Casual,,
2325640,game,Casual,,
2325650,game,Action,,
2325660,game,Adventure,,
2325690,game,Racing,,
2325710,game,Indie,,
2325720,game,Action,,
2325740,game,Indie,,
2325770,game,Adventure,,
2325780,dlc,Adventure,310,
2325790,music,,,
2324870,game,Action,,
2324890,demo,,,
2324900,game,Casual,,
2324910,demo,,,
2324920,dlc,Action,,
2324930,game,Action,,
2324950,dlc,Indie,,
2324960,game,Casual,,
2324980,demo,,,
2325030,game,Casual,,
2325040,game,Adventure,,
2325050,dlc,Indie,,
2325060,game,Adventure,,
2325070,game,Adventure,,
2325090,game,Adventure,,
2325100,game,,,
2325110,,,,
2325150,game,Free to Play,,
2325170,game,Action,,
2325190,game,Casual,,
2325200,game,Adventure,,
2325260,demo,,,
2325270,demo,,,
2325280,,,,
2325281,dlc,Action,,
2325290,game,Adventure,,
2325300,dlc,RPG,,
2325320,game,,,
2325330,game,Massively Multiplayer,,
2325340,game,Action,,
2325350,game,Indie,,
2324410,game,Action,,
2324430,demo,,,
2324440,game,Adventure,,
2324460,game,Action,,
2324470,game,Casual,,
2324480,demo,,,
2324500,game,Action,,
2324520,game,Indie,,
2324530,game,Action,,
2324550,game,Action,,
2324570,game,Action,,
2324590,demo,,,
2324610,game,Action,,
2324620,dlc,Action,,
2324630,demo,,,
2324640,dlc,Action,,
